token,search_terms,clicks,spend,sales,orders,cvr,acos,cpc,token_type,already_negative,click_share,sales_share,relative_cvr,issue_zero_sales,issue_low_relevancy,issue_high_spend,score,recommendation,reason
coco perros,1,1,2.14,24.99,1,1.0,0.0856342537014806,2.14,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
dog mx,1,1,2.14,24.99,1,1.0,0.0856342537014806,2.14,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
itchy burning,1,1,2.14,24.99,1,1.0,0.0856342537014806,2.14,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
kinetic vet,1,1,2.14,24.99,1,1.0,0.0856342537014806,2.14,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
kit dogs,1,1,2.14,24.99,1,1.0,0.0856342537014806,2.14,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
made usa,1,1,2.14,24.99,1,1.0,0.0856342537014806,2.14,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
mx medicated,1,1,2.14,24.99,1,1.0,0.0856342537014806,2.14,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
non allergic,1,1,2.14,24.99,1,1.0,0.0856342537014806,2.14,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
shampoo american,1,1,2.14,24.99,1,1.0,0.0856342537014806,2.14,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
shampoo coco,1,1,2.14,24.99,1,1.0,0.0856342537014806,2.14,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
shampoo made,1,1,2.14,24.99,1,1.0,0.0856342537014806,2.14,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
shampoo scabs,1,1,2.14,24.99,1,1.0,0.0856342537014806,2.14,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
squisha tear,1,1,2.14,49.98,1,1.0,0.0428171268507403,2.14,word_pair,False,0.0004154549231408392,0.0035778175313059034,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
stain dog,1,1,2.14,49.98,1,1.0,0.0428171268507403,2.14,word_pair,False,0.0004154549231408392,0.0035778175313059034,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
tear stain,1,1,2.14,49.98,1,1.0,0.0428171268507403,2.14,word_pair,False,0.0004154549231408392,0.0035778175313059034,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
rash shampoo,1,1,2.09,24.99,1,1.0,0.08363345338135254,2.09,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
dogs boston,1,1,2.08,24.99,1,1.0,0.08323329331732694,2.08,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
hivesfor dogs,1,1,2.08,24.99,1,1.0,0.08323329331732694,2.08,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
shampoo hivesfor,1,1,2.08,24.99,1,1.0,0.08323329331732694,2.08,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
banixx dog,1,1,2.02,24.99,1,1.0,0.08083233293317328,2.02,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
shampoo digs,1,1,2.02,24.99,1,1.0,0.08083233293317328,2.02,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
hemp pineapple,1,1,2.01,24.99,1,1.0,0.08043217286914765,2.01,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
mitt dry,1,1,2.01,24.99,1,1.0,0.08043217286914765,2.01,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
oat shampoo,1,1,2.01,24.99,1,1.0,0.08043217286914765,2.01,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
pineapple coconut,1,1,2.01,24.99,1,1.0,0.08043217286914765,2.01,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
severe itching,1,1,2.01,24.99,1,1.0,0.08043217286914765,2.01,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
shampoo mitt,1,1,2.01,24.99,1,1.0,0.08043217286914765,2.01,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
terrier allergy,1,1,2.01,24.99,1,1.0,0.08043217286914765,2.01,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
yorkie terrier,1,1,2.01,24.99,1,1.0,0.08043217286914765,2.01,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
beagle shampoo,1,1,2.0,24.99,1,1.0,0.08003201280512205,2.0,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
dogs have,1,1,2.0,24.99,1,1.0,0.08003201280512205,2.0,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
have severe,1,1,2.0,24.99,1,1.0,0.08003201280512205,2.0,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
perros sarma,1,1,2.0,24.99,1,1.0,0.08003201280512205,2.0,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
dogs chy,1,1,1.97,24.99,1,1.0,0.07883153261304522,1.97,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
old dogs,1,1,1.97,24.99,1,1.0,0.07883153261304522,1.97,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
anti microbial,1,1,1.92,24.99,1,1.0,0.07683073229291718,1.92,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
bees itch,1,1,1.92,24.99,1,1.0,0.07683073229291718,1.92,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
body stop,1,1,1.92,24.99,1,1.0,0.07683073229291718,1.92,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
dog chi,1,1,1.92,24.99,1,1.0,0.07683073229291718,1.92,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
dog specific,1,1,1.92,24.99,1,1.0,0.07683073229291718,1.92,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
dry allergies,1,1,1.92,24.99,1,1.0,0.07683073229291718,1.92,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
dry itching,1,1,1.92,24.99,1,1.0,0.07683073229291718,1.92,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
extremely dry,1,1,1.92,24.99,1,1.0,0.07683073229291718,1.92,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
hammer dog,1,1,1.92,24.99,1,1.0,0.07683073229291718,1.92,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
hotspots dogs,1,1,1.92,24.99,1,1.0,0.07683073229291718,1.92,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
hydrocortisone antifungal,1,1,1.92,24.99,1,1.0,0.07683073229291718,1.92,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
itch soothing,1,1,1.92,24.99,1,1.0,0.07683073229291718,1.92,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
itchy body,1,1,1.92,24.99,1,1.0,0.07683073229291718,1.92,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
itchy skinn,1,1,1.92,24.99,1,1.0,0.07683073229291718,1.92,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
microbial dog,1,1,1.92,24.99,1,1.0,0.07683073229291718,1.92,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
shampoo hotspots,1,1,1.92,24.99,1,1.0,0.07683073229291718,1.92,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
skinn dogs,1,1,1.92,24.99,1,1.0,0.07683073229291718,1.92,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
specific medicated,1,1,1.92,24.99,1,1.0,0.07683073229291718,1.92,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
spot dog,1,1,1.92,24.99,1,1.0,0.07683073229291718,1.92,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
stop itchy,1,1,1.92,24.99,1,1.0,0.07683073229291718,1.92,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
allergy skin,1,1,1.87,24.99,1,1.0,0.07482993197278913,1.87,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
shampoos hydrocortisone,1,1,1.87,24.99,1,1.0,0.07482993197278913,1.87,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
bodhi dog,1,1,1.84,24.99,1,1.0,0.0736294517807123,1.84,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
burt bees,1,1,1.84,24.99,1,1.0,0.0736294517807123,1.84,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
growth dog,1,1,1.84,24.99,1,1.0,0.0736294517807123,1.84,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
shampoo xymox,1,1,1.84,24.99,1,1.0,0.0736294517807123,1.84,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
yeast dogs,1,1,1.84,24.99,1,1.0,0.0736294517807123,1.84,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
puppy dogs,1,1,1.81,24.99,1,1.0,0.07242897158863545,1.81,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
shampoo puppy,1,1,1.81,24.99,1,1.0,0.07242897158863545,1.81,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
cleanest shampoo,1,1,1.76,24.99,1,1.0,0.07042817126850741,1.76,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
hypo allergenic,1,1,1.76,24.99,1,1.0,0.07042817126850741,1.76,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
long hair,1,1,1.76,24.99,1,1.0,0.07042817126850741,1.76,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
md fungal,1,1,1.76,24.99,2,2.0,0.07042817126850741,1.76,word_pair,False,0.0004154549231408392,0.0017889087656529517,8.673873873873873,False,False,False,1.0,Monitor,traffic present but evidence is weaker
schnauzer allergy,1,1,1.76,24.99,1,1.0,0.07042817126850741,1.76,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
shampoo long,1,1,1.76,24.99,1,1.0,0.07042817126850741,1.76,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
zum shampoo,1,1,1.76,24.99,1,1.0,0.07042817126850741,1.76,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
calming shampoo,1,1,1.7,24.99,1,1.0,0.06802721088435375,1.7,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
dog calming,1,1,1.7,24.99,1,1.0,0.06802721088435375,1.7,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
bath solution,1,1,1.69,24.99,1,1.0,0.06762705082032813,1.69,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
colloidal silver,1,1,1.69,24.99,1,1.0,0.06762705082032813,1.69,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
detox shampoo,1,1,1.69,24.99,1,1.0,0.06762705082032813,1.69,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
dog spray,1,1,1.69,24.99,1,1.0,0.06762705082032813,1.69,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
doggie medicated,1,1,1.69,24.99,1,1.0,0.06762705082032813,1.69,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
hydra professional,1,1,1.69,24.99,1,1.0,0.06762705082032813,1.69,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
hydro detox,1,1,1.69,24.99,1,1.0,0.06762705082032813,1.69,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
mane tails,1,1,1.69,24.99,1,1.0,0.06762705082032813,1.69,word_pair,False,0.0004154549231408392,0.0017889087656529517,4.336936936936937,False,False,False,1.0,Monitor,traffic present but evidence is weaker
